code,L0コード,L0科目,L1コード,L1科目,L2コード,L2科目,L3コード,L3科目,L4コード,L4科目,L5コード,L5科目,表示レベル,is_leaf,is_total,頻出追加科目,合算定義
CF-03-01-005-000-000,CF,資金収支計算書,03,施設整備等による収支,01,収入,005,その他の施設整備等による収入,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-01-005-001-000""}]"
CF-03-01-005-001-000,CF,資金収支計算書,03,施設整備等による収支,01,収入,005,その他の施設整備等による収入,001,（何）収入,000,,5,0,0,0,
CF-03-02-000-000-000,CF,資金収支計算書,03,施設整備等による収支,02,施設整備等収入計（４）,000,,000,,000,,3,1,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-01-001-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-01-002-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-01-003-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-01-006-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-01-004-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-01-005-000-000""}]"
CF-03-03-000-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,000,,000,,000,,3,0,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-03-001-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-006-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-002-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-003-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-004-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-005-000-000""}]"
CF-03-03-001-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,001,設備資金借入金元金償還支出,000,,000,,4,1,0,0,
CF-03-03-006-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,006,社会福祉連携推進業務設備資金借入金元金償還支出,000,,000,,4,1,0,0,
CF-03-03-002-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,002,固定資産取得支出,000,,000,,4,0,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-03-002-001-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-002-002-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-002-003-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-002-004-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-002-005-000""}]"
CF-03-03-002-001-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,002,固定資産取得支出,001,土地取得支出,000,,5,1,0,0,
CF-03-03-002-002-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,002,固定資産取得支出,002,建物取得支出,000,,5,1,0,0,
CF-03-03-002-003-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,002,固定資産取得支出,003,車輌運搬具取得支出,000,,5,1,0,0,
CF-03-03-002-004-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,002,固定資産取得支出,004,器具及び備品取得支出,000,,5,1,0,0,
CF-03-03-002-005-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,002,固定資産取得支出,005,（何）取得支出,000,,5,0,0,0,
CF-03-03-003-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,003,固定資産除却・廃棄支出,000,,000,,4,1,0,0,
CF-03-03-004-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,004,ファイナンス・リース債務の返済支出,000,,000,,4,1,0,0,
CF-03-03-005-000-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,005,その他の施設整備等による支出,000,,000,,4,1,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-03-005-001-000""}]"
CF-03-03-005-001-000,CF,資金収支計算書,03,施設整備等による収支,03,支出,005,その他の施設整備等による支出,001,（何）支出,000,,5,0,0,0,
CF-03-04-000-000-000,CF,資金収支計算書,03,施設整備等による収支,04,施設整備等支出計（５）,000,,000,,000,,3,1,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-03-001-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-006-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-002-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-003-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-004-000-000""}, {""sign"": ""+"", ""code"": ""CF-03-03-005-000-000""}]"
CF-04-00-000-000-000,CF,資金収支計算書,04,施設整備等資金収支差額（６）＝（４）－（５）,00,,000,,000,,000,,2,1,1,0,"[{""sign"": ""+"", ""code"": ""CF-03-02-000-000-000""}, {""sign"": ""-"", ""code"": ""CF-03-04-000-000-000""}]"
CF-05-00-000-000-000,CF,資金収支計算書,05,その他の活動による収支,00,,000,,000,,000,,2,0,1,0,"[{""sign"": ""+"", ""code"": ""CF-05-01-000-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-02-000-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-03-000-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-04-000-000-000""}]"
CF-05-01-000-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,000,,000,,000,,3,0,1,0,"[{""sign"": ""+"", ""code"": ""CF-05-01-001-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-002-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-020-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-021-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-003-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-022-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-004-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-005-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-006-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-007-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-008-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-009-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-010-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-011-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-012-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-013-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-014-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-015-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-016-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-017-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-018-000-000""}, {""sign"": ""+"", ""code"": ""CF-05-01-019-000-000""}]"
CF-05-01-001-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,001,長期運営資金借入金元金償還寄附金収入,000,,000,,4,1,0,0,
CF-05-01-002-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,002,長期運営資金借入金収入,000,,000,,4,1,0,0,
CF-05-01-020-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,020,役員等長期借入金収入,000,,000,,4,1,0,0,
CF-05-01-021-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,021,社会福祉連携推進業務長期運営資金借入金収入,000,,000,,4,1,0,0,
CF-05-01-003-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,003,長期貸付金回収収入,000,,000,,4,1,0,0,
CF-05-01-022-000-000,CF,資金収支計算書,05,その他の活動による収支,01,収入,022,社会福祉連携推進業務長期貸付金回収収入,000,,000,,4,1,0,0,
